ChargingEvent,CPID,StartDate,StartTime,EndDate,EndTime,Energy,PluginDuration
16284566,AN01260,2017-12-08,21:50:00,2017-12-09,10:28:00,18.4,12.633333333333333
3034249,AN22705,2017-12-08,15:30:15,2017-12-09,08:22:15,5.3,16.866666666666667
16260708,AN08663,2017-12-07,18:25:00,2017-12-07,21:40:00,4.9,3.25
16261905,AN13835,2017-12-07,19:13:00,2017-12-08,02:19:00,16.1,7.1
3029791,AN23294,2017-12-07,22:11:22,2017-12-08,19:05:22,0.5,20.9
16256128,AN16405,2017-12-07,14:57:00,2017-12-07,15:06:00,0.5,0.15
16251228,AN00781,2017-12-07,08:23:00,2017-12-07,08:40:00,0.8,0.2833333333333333
16266371,AN08455,2017-12-07,17:01:00,2017-12-08,08:10:00,1.8,15.15
16266798,AN02013,2017-12-07,18:38:00,2017-12-07,20:26:00,14.2,1.8
16259761,AN06918,2017-12-07,17:55:00,2017-12-08,06:46:00,8.4,12.85
16259428,AN12936,2017-12-07,17:42:00,2017-12-08,08:24:00,7.8,14.7
16267025,AN08040,2017-12-07,22:51:00,2017-12-08,06:48:00,7.2,7.95
16255439,AN08602,2017-12-07,07:59:00,2017-12-07,14:17:00,8.5,6.3
16265046,AN02049,2017-12-07,22:08:00,2017-12-08,08:36:00,7.4,10.466666666666667
16260481,AN09394,2017-12-07,18:20:00,2017-12-08,08:02:00,15.3,13.7
3024463,AN24290,2017-12-07,08:09:08,2017-12-07,10:25:08,2.9,2.2666666666666666
3030180,AN22822,2017-12-07,23:13:23,2017-12-08,08:27:23,5.6,9.233333333333333
16251026,AN05770,2017-12-07,08:14:00,2017-12-07,08:52:00,2.1,0.6333333333333333
16260986,AN03674,2017-12-07,18:39:00,2017-12-08,06:56:00,9.3,12.283333333333333
16428259,AN00119,2017-12-07,15:32:00,2017-12-08,11:01:00,9.3,19.483333333333334
16265920,AN09891,2017-12-07,23:07:00,2017-12-08,11:30:00,1.1,12.383333333333333
16260483,AN15204,2017-12-07,18:18:00,2017-12-08,08:56:00,9.9,14.633333333333333
16241300,AN08377,2017-12-06,18:31:00,2017-12-07,15:27:00,8,20.933333333333334
16239455,AN15459,2017-12-06,17:31:00,2017-12-06,19:22:00,7.4,1.85
16242230,AN16898,2017-12-06,19:06:00,2017-12-07,00:13:00,28.1,5.116666666666666
16244022,AN08092,2017-12-06,18:14:00,2017-12-06,20:27:00,6.2,2.216666666666667
16247061,AN08593,2017-12-06,15:45:00,2017-12-08,18:06:00,4.2,50.35
16245470,AN08336,2017-12-06,18:53:00,2017-12-06,21:51:00,4.5,2.966666666666667
3016373,AN21799,2017-12-06,07:22:07,2017-12-06,07:37:07,0.9,0.25
16237775,AN10851,2017-12-06,16:22:00,2017-12-06,18:01:00,5.8,1.65
3017821,AN23533,2017-12-06,12:56:12,2017-12-06,14:16:12,3,1.3333333333333333
16246075,AN11924,2017-12-06,22:31:00,2017-12-07,08:25:00,8.4,9.9
16232129,AN09788,2017-12-06,08:54:00,2017-12-06,10:23:00,4.6,1.4833333333333334
3016715,AN23618,2017-12-06,08:39:08,2017-12-06,15:23:08,4.2,6.733333333333333
16245174,AN03382,2017-12-06,21:32:00,2017-12-07,07:27:00,10.5,9.916666666666666
16239520,AN04227,2017-12-06,17:08:00,2017-12-06,18:01:00,2.9,0.8833333333333333
16233815,AN06104,2017-12-06,11:38:00,2017-12-06,12:38:00,3.9,1
16239389,AN13823,2017-12-06,17:28:00,2017-12-07,07:31:00,10.6,14.05
16222633,AN03713,2017-12-05,19:00:00,2017-12-05,21:24:00,4.5,2.4
16222516,AN09638,2017-12-05,18:55:00,2017-12-06,07:23:00,12.5,12.466666666666667
3012403,AN24257,2017-12-05,17:23:17,2017-12-06,08:29:17,7.7,15.1
16217165,AN05957,2017-12-05,08:54:00,2017-12-05,15:11:00,29.9,6.283333333333333
16220373,AN03653,2017-12-05,17:42:00,2017-12-06,07:41:00,6.5,13.983333333333333
16228411,AN00318,2017-12-05,21:21:00,2017-12-06,07:37:00,5.8,10.266666666666667
16214838,AN00318,2017-12-05,12:08:00,2017-12-05,13:44:00,4.3,1.6
3011950,AN25227,2017-12-05,16:44:16,2017-12-06,07:06:16,5.8,14.366666666666667
16227401,AN05213,2017-12-05,23:29:00,2017-12-06,08:45:00,10,9.266666666666667
16225376,AN03657,2017-12-05,21:11:00,2017-12-06,07:47:00,9.9,10.6
16213668,AN05515,2017-12-05,10:17:00,2017-12-05,11:08:00,1.9,0.85
16224968,AN06297,2017-12-05,20:47:00,2017-12-06,08:04:00,11.1,11.283333333333333
16226414,AN06211,2017-12-05,22:14:00,2017-12-06,13:26:00,10.8,15.2
3011728,AN22394,2017-12-05,16:10:16,2017-12-05,17:13:16,2.2,1.05
16201258,AN02915,2017-12-04,17:32:00,2017-12-04,18:44:00,4.1,1.2
16204827,AN12384,2017-12-04,19:48:00,2017-12-05,08:15:00,9.1,12.45
16198109,AN15459,2017-12-04,14:58:00,2017-12-04,17:22:00,8.1,2.4
16198128,AN10090,2017-12-04,15:00:00,2017-12-05,11:26:00,8.6,20.433333333333334
16207513,AN07498,2017-12-04,22:36:00,2017-12-05,10:00:00,11.8,11.4
16192469,AN11517,2017-12-04,07:43:00,2017-12-04,13:04:00,3,5.35
16194590,AN01886,2017-12-04,10:20:00,2017-12-04,15:15:00,8.8,4.916666666666667
16207127,AN06394,2017-12-04,22:09:00,2017-12-05,08:34:00,13.5,10.416666666666666
16197579,AN09761,2017-12-04,14:16:00,2017-12-04,17:30:00,8.9,3.2333333333333334
16191944,AN15998,2017-12-04,06:40:00,2017-12-04,07:06:00,0.9,0.43333333333333335
16197870,AN12968,2017-12-04,14:40:00,2017-12-05,06:59:00,1.7,16.316666666666666
16248324,AN13994,2017-12-04,16:08:00,2017-12-05,13:44:00,21.1,21.6
16198756,AN17837,2017-12-04,10:11:00,2017-12-04,15:40:00,6.8,5.483333333333333
16190173,AN08377,2017-12-03,17:11:00,2017-12-04,07:43:00,8.3,14.533333333333333
16182245,AN04069,2017-12-03,15:42:00,2017-12-03,18:27:00,2.4,2.75
16180131,AN05417,2017-12-03,13:46:00,2017-12-03,14:52:00,3.6,1.1
16183324,AN10282,2017-12-03,16:24:00,2017-12-04,08:31:00,6,16.116666666666667
16190076,AN08461,2017-12-03,13:58:00,2017-12-04,07:28:00,5,17.5
16180711,AN11588,2017-12-03,14:21:00,2017-12-04,07:30:00,9.2,17.15
16181767,AN02229,2017-12-03,15:17:00,2017-12-04,00:17:00,19.9,9
16191787,AN01930,2017-12-03,20:46:00,2017-12-04,06:29:00,39.8,9.716666666666667
16185037,AN04236,2017-12-03,17:46:00,2017-12-04,07:36:00,9.1,13.833333333333334
16180462,AN16735,2017-12-03,13:48:00,2017-12-03,14:06:00,5.3,0.3
16188945,AN14452,2017-12-03,22:26:00,2017-12-04,08:00:00,6.8,9.566666666666666
16175174,AN01724,2017-12-03,00:38:00,2017-12-03,06:49:00,18.1,6.183333333333334
16185137,AN05955,2017-12-03,09:50:00,2017-12-03,17:53:00,4.7,8.05
16176879,AN09952,2017-12-03,10:33:00,2017-12-03,15:17:00,3.1,4.733333333333333
16186270,AN12077,2017-12-03,19:01:00,2017-12-03,21:05:00,0.9,2.066666666666667
2999600,AN18146,2017-12-03,20:06:20,2017-12-05,07:14:20,12.7,35.13333333333333
16174342,AN02602,2017-12-03,00:42:00,2017-12-04,08:08:00,8.2,31.433333333333334
16167875,AN05324,2017-12-02,16:38:00,2017-12-02,19:39:00,6.5,3.0166666666666666
16169233,AN14972,2017-12-02,17:49:00,2017-12-04,08:34:00,17,38.75
16166677,AN10274,2017-12-02,15:39:00,2017-12-03,09:05:00,9.3,17.433333333333334
16169792,AN01328,2017-12-02,12:47:00,2017-12-02,18:22:00,8.6,5.583333333333333
16162820,AN05200,2017-12-02,11:54:00,2017-12-03,13:30:00,3.7,25.6
16169856,AN06357,2017-12-02,18:27:00,2017-12-03,09:09:00,6.2,14.7
16162587,AN16005,2017-12-02,03:44:00,2017-12-02,04:23:00,1.3,0.65
16161242,AN05691,2017-12-02,10:14:00,2017-12-02,11:41:00,4.2,1.45
16169412,AN03951,2017-12-02,17:59:00,2017-12-03,09:52:00,26.6,15.883333333333333
16168597,AN06001,2017-12-02,17:12:00,2017-12-02,18:35:00,2.3,1.3833333333333333
16152268,AN11312,2017-12-01,18:40:00,2017-12-01,19:42:00,3.5,1.0333333333333334
16151661,AN13626,2017-12-01,18:17:00,2017-12-02,09:22:00,8.7,15.083333333333334
2978705,AN24877,2017-12-01,09:00:09,2017-12-01,11:00:09,4.2,2
16153638,AN07458,2017-12-01,19:44:00,2017-12-02,07:15:00,10.4,11.516666666666667
2983878,AN25002,2017-12-01,20:10:20,2017-12-02,09:58:20,15.2,13.8
16157145,AN09842,2017-12-01,16:51:00,2017-12-02,09:30:00,5.5,16.65
16192617,AN15785,2017-12-01,22:15:00,2017-12-02,08:08:00,7.7,9.883333333333333
16149081,AN09173,2017-12-01,16:37:00,2017-12-01,19:19:00,7.9,2.7
16148131,AN05212,2017-12-01,15:54:00,2017-12-01,18:16:00,7.1,2.3666666666666667
16150305,AN00998,2017-12-01,17:25:00,2017-12-03,19:00:00,5.8,49.583333333333336
16142506,AN11483,2017-12-01,09:24:00,2017-12-01,11:52:00,7.8,2.466666666666667
16152720,AN08431,2017-12-01,18:54:00,2017-12-02,08:25:00,5.9,13.516666666666667
2984234,AN24654,2017-12-01,21:08:21,2017-12-02,09:41:21,19,12.55
2984655,AN18553,2017-12-01,22:00:22,2017-12-02,00:28:22,7.9,2.466666666666667
16146887,AN00613,2017-12-01,11:39:00,2017-12-01,14:50:00,9.5,3.183333333333333
16123014,AN15973,2017-11-30,10:17:00,2017-11-30,10:27:00,0.6,0.16666666666666666
2972549,AN24314,2017-11-30,15:54:15,2017-12-01,08:42:15,5.7,16.8
16121614,AN06301,2017-11-30,08:42:00,2017-11-30,09:24:00,2.6,0.7
16133606,AN11417,2017-11-30,19:37:00,2017-12-01,08:25:00,10,12.8
2973504,AN25227,2017-11-30,17:51:17,2017-12-01,07:06:17,7.7,13.25
2975709,AN23608,2017-11-30,20:55:20,2017-12-01,16:08:20,4,19.216666666666665
16138037,AN02985,2017-11-30,20:49:00,2017-12-01,08:36:00,19.5,11.783333333333333
16135927,AN14521,2017-11-30,21:38:00,2017-12-01,08:13:00,16.5,10.583333333333334
16131228,AN00316,2017-11-30,18:04:00,2017-12-01,07:26:00,8.3,13.366666666666667
16122460,AN11625,2017-11-30,09:31:00,2017-11-30,14:57:00,5.3,5.433333333333334
16126642,AN14233,2017-11-30,14:52:00,2017-11-30,17:14:00,7.6,2.3666666666666667
16136863,AN08927,2017-11-30,22:42:00,2017-12-01,08:01:00,8.8,9.316666666666666
16130930,AN09650,2017-11-30,18:00:00,2017-12-01,08:44:00,15.6,14.733333333333333
16126010,AN00613,2017-11-30,11:13:00,2017-11-30,14:10:00,9.2,2.95
16127297,AN09823,2017-11-30,15:33:00,2017-11-30,16:42:00,3.6,1.15
16134473,AN00073,2017-11-30,20:19:00,2017-12-01,18:44:00,33.6,22.416666666666668
2965967,AN22470,2017-11-29,18:31:18,2017-11-29,20:15:18,11.9,1.7333333333333334
2966002,AN23294,2017-11-29,18:49:18,2017-11-29,19:11:18,0.8,0.36666666666666664
16110813,AN03234,2017-11-29,18:31:00,2017-11-30,09:31:00,5.8,15
2963918,AN23107,2017-11-29,16:01:16,2017-11-30,13:36:16,8.4,21.583333333333332
16108286,AN10317,2017-11-29,17:00:00,2017-11-30,08:37:00,8.9,15.616666666666667
16100949,AN13592,2017-11-29,09:08:00,2017-11-29,09:22:00,1,0.23333333333333334
16110164,AN11834,2017-11-29,18:11:00,2017-11-30,08:34:00,5.7,14.383333333333333
16107757,AN16585,2017-11-29,16:32:00,2017-11-29,16:47:00,11.1,0.25
16100110,AN01260,2017-11-29,08:24:00,2017-11-29,10:11:00,10.4,1.7833333333333334
16113917,AN01091,2017-11-29,08:45:00,2017-11-30,08:00:00,16,23.25
16107958,AN07901,2017-11-29,16:52:00,2017-11-30,09:31:00,8.8,16.65
16114659,AN07752,2017-11-29,21:24:00,2017-11-30,06:33:00,9,9.15
16104748,AN08078,2017-11-29,01:51:00,2017-11-29,16:04:00,9,14.216666666666667
16112902,AN11068,2017-11-29,19:52:00,2017-11-30,07:57:00,9.3,12.083333333333334
16106326,AN16492,2017-11-29,15:36:00,2017-11-29,17:32:00,1.9,1.9333333333333333
16112714,AN05049,2017-11-29,19:45:00,2017-11-30,07:41:00,4.2,11.933333333333334
16117234,AN15666,2017-11-29,17:52:00,2017-11-30,07:22:00,13.4,13.5
16116485,AN04636,2017-11-29,23:18:00,2017-11-30,07:46:00,7.2,8.466666666666667
16100113,AN09675,2017-11-29,08:10:00,2017-11-29,09:09:00,0.7,0.9833333333333333
16117561,AN02097,2017-11-29,18:48:00,2017-11-30,07:52:00,8.9,13.066666666666666
16115863,AN00589,2017-11-29,23:39:00,2017-11-30,07:15:00,13.2,7.6
16101119,AN08160,2017-11-29,09:12:00,2017-11-29,10:55:00,4.4,1.7166666666666666
16090094,AN03858,2017-11-28,19:03:00,2017-11-29,13:04:00,9.1,18.016666666666666
16084288,AN06443,2017-11-28,16:10:00,2017-11-28,16:33:00,1.7,0.38333333333333336
16095747,AN08401,2017-11-28,21:23:00,2017-11-29,06:50:00,8,9.45
16080963,AN06821,2017-11-28,10:26:00,2017-11-28,15:24:00,4.5,4.966666666666667
16085391,AN13593,2017-11-28,16:09:00,2017-11-28,18:25:00,2.5,2.2666666666666666
16082842,AN07641,2017-11-28,13:24:00,2017-11-28,14:25:00,3.5,1.0166666666666666
16078593,AN07357,2017-11-28,07:20:00,2017-11-28,16:17:00,2.2,8.95
2958241,AN19788,2017-11-28,19:23:19,2017-11-29,08:31:19,8.3,13.133333333333333
16088965,AN03437,2017-11-28,18:23:00,2017-11-29,08:19:00,8.7,13.933333333333334
16087396,AN01006,2017-11-28,17:34:00,2017-11-29,10:04:00,32.8,16.5
16077853,AN06140,2017-11-28,04:00:00,2017-11-28,08:12:00,16.2,4.2
2955586,AN21853,2017-11-28,14:55:14,2017-11-28,17:27:14,6,2.533333333333333
16090354,AN03657,2017-11-28,19:14:00,2017-11-29,07:50:00,9.7,12.6
16078289,AN01764,2017-11-28,06:35:00,2017-11-28,09:06:00,3.4,2.5166666666666666
16091514,AN12950,2017-11-28,00:04:00,2017-11-28,21:28:00,2.4,21.4
2955324,AN23911,2017-11-28,13:57:13,2017-11-28,17:59:13,4.7,4.033333333333333
16085318,AN15944,2017-11-28,16:06:00,2017-11-28,18:16:00,6,2.1666666666666665
2957908,AN24754,2017-11-28,18:57:18,2017-11-29,08:30:18,15.2,13.55
16074690,AN03025,2017-11-27,21:26:00,2017-11-28,07:42:00,6,10.266666666666667
16060956,AN11992,2017-11-27,08:52:00,2017-11-27,09:35:00,2.5,0.7166666666666667
16060124,AN12468,2017-11-27,07:59:00,2017-11-27,13:04:00,2.4,5.083333333333333
16074759,AN13593,2017-11-27,21:35:00,2017-11-28,09:01:00,6.1,11.433333333333334
16075818,AN00633,2017-11-27,16:51:00,2017-11-28,09:36:00,18.6,16.75
2950912,AN22669,2017-11-27,19:09:19,2017-11-27,19:26:19,0.4,0.2833333333333333
16072118,AN01418,2017-11-27,19:10:00,2017-11-28,07:13:00,5.8,12.05
16062316,AN17800,2017-11-27,10:42:00,2017-11-27,12:56:00,6.5,2.2333333333333334
16072445,AN07945,2017-11-27,19:29:00,2017-11-28,08:14:00,5.1,12.75
16061455,AN13749,2017-11-27,09:22:00,2017-11-27,10:06:00,2.8,0.7333333333333333
16070581,AN15466,2017-11-27,18:21:00,2017-11-28,05:35:00,22.3,11.233333333333333
16064122,AN00159,2017-11-27,00:44:00,2017-11-27,14:39:00,7.9,13.916666666666666
16061530,AN08562,2017-11-27,08:01:00,2017-11-27,09:28:00,1.9,1.45
16063550,AN02185,2017-11-27,12:07:00,2017-11-27,13:19:00,4.6,1.2
16073247,AN08205,2017-11-27,20:02:00,2017-11-28,07:21:00,6.1,11.316666666666666
16068871,AN02964,2017-11-27,17:18:00,2017-11-28,09:03:00,16.8,15.75
16054397,AN07614,2017-11-26,19:30:00,2017-11-27,07:00:00,11,11.5
16047249,AN11918,2017-11-26,13:14:00,2017-11-26,16:57:00,9,3.716666666666667
16041954,AN15008,2017-11-26,00:08:00,2017-11-26,12:46:00,15.1,12.633333333333333
16045868,AN04346,2017-11-26,11:59:00,2017-11-26,15:00:00,4,3.0166666666666666
16051317,AN05547,2017-11-26,16:38:00,2017-11-27,10:40:00,8.6,18.033333333333335
16051967,AN13924,2017-11-26,09:11:00,2017-11-27,07:48:00,28.7,22.616666666666667
16057459,AN09788,2017-11-26,14:21:00,2017-11-27,10:01:00,4.5,19.666666666666668
16047452,AN10941,2017-11-26,13:25:00,2017-11-26,14:04:00,2.1,0.65
2944853,AN18024,2017-11-26,18:15:18,2017-11-26,23:25:18,19.3,5.166666666666667
2945619,AN18334,2017-11-26,20:42:20,2017-11-27,06:49:20,5.6,10.116666666666667
16053869,AN03490,2017-11-26,18:57:00,2017-11-27,08:34:00,3.2,13.616666666666667
16051819,AN12308,2017-11-26,17:02:00,2017-11-27,07:03:00,7.6,14.016666666666667
16035012,AN05417,2017-11-25,16:36:00,2017-11-26,16:34:00,5.4,23.966666666666665
16038893,AN04239,2017-11-25,20:34:00,2017-11-26,14:18:00,5.4,17.733333333333334
16034225,AN12554,2017-11-25,16:01:00,2017-11-26,11:14:00,9,19.216666666666665
16041738,AN03275,2017-11-25,00:00:00,2017-11-26,01:32:00,8.1,25.533333333333335
16040260,AN08518,2017-11-25,18:16:00,2017-11-26,10:48:00,3.2,16.533333333333335
16037014,AN06759,2017-11-25,18:16:00,2017-11-25,18:59:00,1.4,0.7166666666666667
2938212,AN19792,2017-11-25,19:24:19,2017-11-27,07:47:19,12.1,36.38333333333333
16038435,AN06180,2017-11-25,18:26:00,2017-11-25,19:58:00,5.2,1.5333333333333334
16040810,AN09942,2017-11-25,23:28:00,2017-11-26,11:03:00,6.9,11.583333333333334
16041115,AN09995,2017-11-25,17:13:00,2017-11-26,13:25:00,4.2,20.2
16030302,AN04052,2017-11-25,12:37:00,2017-11-26,15:26:00,2.7,26.816666666666666
16041422,AN07094,2017-11-25,22:11:00,2017-11-26,12:21:00,4.4,14.166666666666666
16031008,AN15356,2017-11-25,13:11:00,2017-11-26,11:22:00,9.8,22.183333333333334
16027568,AN12155,2017-11-25,09:43:00,2017-11-25,10:57:00,4.1,1.2333333333333334
2936734,AN25205,2017-11-25,16:02:16,2017-11-25,16:46:16,4.3,0.7333333333333333
16027060,AN04722,2017-11-25,09:02:00,2017-11-25,20:07:00,4.4,11.083333333333334
16030942,AN09823,2017-11-25,13:09:00,2017-11-25,13:57:00,2.5,0.8
16020195,AN04854,2017-11-24,20:02:00,2017-11-25,11:37:00,39.6,15.583333333333334
2930232,AN21485,2017-11-24,17:19:17,2017-11-24,20:06:17,1,2.783333333333333
16012417,AN11345,2017-11-24,13:54:00,2017-11-25,17:18:00,6.1,27.4
2927780,AN24804,2017-11-24,13:59:13,2017-11-26,10:51:13,5,44.86666666666667
16014802,AN03645,2017-11-24,16:16:00,2017-11-24,18:34:00,5.9,2.3
16020151,AN03655,2017-11-24,20:00:00,2017-11-25,19:33:00,2.5,23.55
2927411,AN21725,2017-11-24,12:10:12,2017-11-24,13:11:12,0.4,1.0166666666666666
2929507,AN24539,2017-11-24,16:50:16,2017-11-25,08:53:16,5.3,16.05
2926864,AN22805,2017-11-24,10:28:10,2017-11-24,12:33:10,5.7,2.0833333333333335
16008327,AN11673,2017-11-24,08:41:00,2017-11-25,14:04:00,0.7,29.383333333333333
2930388,AN21930,2017-11-24,18:50:18,2017-11-24,19:15:18,1.3,0.4166666666666667
16023396,AN15799,2017-11-24,21:27:00,2017-11-25,07:46:00,6.2,10.316666666666666
16023731,AN02010,2017-11-24,20:47:00,2017-11-25,12:09:00,9.6,15.366666666666667
2927053,AN23863,2017-11-24,11:24:11,2017-11-24,13:57:11,10.6,2.55
2927184,AN21863,2017-11-24,11:54:11,2017-11-24,15:49:11,8.6,3.9166666666666665
16017771,AN15242,2017-11-24,10:11:00,2017-11-25,04:58:00,28.1,18.783333333333335
16012606,AN16535,2017-11-24,14:02:00,2017-12-03,12:47:00,9.9,214.75
16010223,AN00613,2017-11-24,11:10:00,2017-11-24,15:18:00,8.1,4.133333333333334
15989668,AN04200,2017-11-23,08:56:00,2017-11-23,10:04:00,3.6,1.1333333333333333
16002100,AN05940,2017-11-23,21:10:00,2017-11-24,08:03:00,7.5,10.883333333333333
2920606,AN24555,2017-11-23,12:45:12,2017-11-23,18:06:12,3.3,5.35
16004126,AN12028,2017-11-23,23:17:00,2017-11-24,12:41:00,8.9,13.4
16004782,AN04204,2017-11-23,21:50:00,2017-11-24,06:23:00,20.5,8.55
15995955,AN13397,2017-11-23,17:00:00,2017-11-23,18:35:00,1.7,1.5833333333333333
2921108,AN18051,2017-11-23,15:33:15,2017-11-23,18:23:15,4.8,2.8333333333333335
16002186,AN00019,2017-11-23,21:17:00,2017-12-05,11:43:00,8.8,278.43333333333334
16005119,AN00555,2017-11-23,11:22:00,2017-11-24,06:44:00,4.3,19.366666666666667
15988101,AN03440,2017-11-23,08:16:00,2017-11-23,10:18:00,2.7,2.033333333333333
15969483,AN14050,2017-11-22,08:58:00,2017-11-22,15:40:00,2,6.7
16135447,AN15209,2017-11-22,16:22:00,2017-11-22,16:50:00,1.8,0.4666666666666667
15975741,AN04854,2017-11-22,17:05:00,2017-11-23,08:43:00,23.2,15.633333333333333
15981922,AN14886,2017-11-22,21:21:00,2017-11-23,06:20:00,10.2,8.983333333333333
15968653,AN08132,2017-11-22,08:03:00,2017-11-22,15:27:00,3,7.4
15968303,AN05671,2017-11-22,07:39:00,2017-11-22,08:52:00,4.2,1.2166666666666666
15978170,AN09982,2017-11-22,18:22:00,2017-11-22,19:28:00,2.6,1.1
15970842,AN05971,2017-11-22,11:19:00,2017-11-22,14:30:00,7.4,3.183333333333333
15982872,AN14452,2017-11-22,22:23:00,2017-11-23,15:56:00,12.1,17.55
15982255,AN07458,2017-11-22,21:42:00,2017-11-23,10:24:00,10.1,12.7
15979720,AN03579,2017-11-22,19:28:00,2017-11-23,08:35:00,9.5,13.116666666666667
2918023,AN24290,2017-11-22,21:50:21,2017-11-22,22:27:21,2,0.6166666666666667
15981756,AN14543,2017-11-22,21:13:00,2017-11-23,07:35:00,14.5,10.366666666666667
15972013,AN15072,2017-11-22,13:02:00,2017-11-23,08:05:00,1.1,19.05
2918218,AN23892,2017-11-22,22:41:22,2017-11-23,00:30:22,5.6,1.8166666666666667
15972231,AN00116,2017-11-22,13:22:00,2017-11-23,10:13:00,13.9,20.85
2914808,AN18367,2017-11-22,14:12:14,2017-11-22,15:46:14,5.3,1.5666666666666667
2914320,AN22888,2017-11-22,11:47:11,2017-11-22,13:32:11,4.4,1.75
2916503,AN19191,2017-11-22,18:29:18,2017-11-23,07:43:18,4.2,13.233333333333333
15972914,AN12057,2017-11-22,14:22:00,2017-11-22,15:21:00,2.5,0.9833333333333333
15975610,AN02964,2017-11-22,16:51:00,2017-11-22,19:17:00,14,2.433333333333333
15960020,AN14383,2017-11-21,18:33:00,2017-11-21,19:26:00,2.7,0.8833333333333333
15954850,AN02813,2017-11-21,15:03:00,2017-11-22,09:07:00,8.8,18.066666666666666
15951259,AN04284,2017-11-21,08:35:00,2017-11-21,09:00:00,0.3,0.4166666666666667
15963939,AN11672,2017-11-21,22:06:00,2017-11-22,07:40:00,8.3,9.566666666666666
15962348,AN14735,2017-11-21,20:15:00,2017-11-22,07:58:00,17.8,11.716666666666667
15965625,AN04204,2017-11-21,20:41:00,2017-11-22,06:26:00,19.1,9.75
15961337,AN02916,2017-11-21,19:23:00,2017-11-21,19:55:00,1.7,0.5333333333333333
15958834,AN14739,2017-11-21,17:51:00,2017-11-23,09:27:00,1.5,39.6
15951606,AN03614,2017-11-21,10:00:00,2017-11-21,11:17:00,5.3,1.2833333333333334
15966176,AN08429,2017-11-21,18:43:00,2017-11-22,06:05:00,7.6,11.366666666666667
16189335,AN07930,2017-11-21,11:20:00,2017-11-21,21:23:00,5.8,10.05
15951486,AN09784,2017-11-21,08:47:00,2017-11-21,13:41:00,1.9,4.9
15962302,AN01073,2017-11-21,00:12:00,2017-11-22,06:15:00,11.4,30.05
15963916,AN02625,2017-11-21,22:01:00,2017-11-21,22:05:00,8.6,0.06666666666666667
2908400,AN24968,2017-11-21,18:20:18,2017-11-21,20:50:18,3.4,2.5
15952697,AN00613,2017-11-21,10:55:00,2017-11-21,13:49:00,7.1,2.9
15959921,AN05214,2017-11-21,18:28:00,2017-11-21,20:14:00,5.7,1.7666666666666666
15944538,AN02908,2017-11-20,19:47:00,2017-11-21,13:39:00,4.4,17.866666666666667
2902102,AN24712,2017-11-20,23:46:23,2017-11-21,07:15:23,15.4,7.483333333333333
15937920,AN11620,2017-11-20,15:02:00,2017-11-20,19:26:00,10.5,4.4
15942251,AN15394,2017-11-20,18:12:00,2017-11-21,00:59:00,1.1,6.783333333333333
15942077,AN08455,2017-11-20,18:05:00,2017-11-20,19:18:00,3.5,1.2166666666666666
15938986,AN15037,2017-11-20,16:04:00,2017-11-20,16:22:00,1.3,0.3
15944871,AN15466,2017-11-20,20:07:00,2017-11-21,05:36:00,22.5,9.483333333333333
15947786,AN02450,2017-11-20,23:42:00,2017-11-21,08:52:00,7.5,9.166666666666666
15947416,AN17672,2017-11-20,19:37:00,2017-11-21,08:03:00,17.3,12.433333333333334
15932563,AN04445,2017-11-20,07:19:00,2017-11-20,15:06:00,10.5,7.783333333333333
15947867,AN10063,2017-11-20,18:13:00,2017-11-21,06:50:00,9.3,12.616666666666667
15941070,AN15839,2017-11-20,17:31:00,2017-11-21,08:04:00,18.5,14.55
15944587,AN00427,2017-11-20,19:50:00,2017-11-20,22:50:00,14.1,3
15940478,AN05331,2017-11-20,17:14:00,2017-11-21,06:49:00,9.8,13.583333333333334
15931666,AN09650,2017-11-20,01:17:00,2017-11-20,09:30:00,4.4,8.216666666666667
15939105,AN01823,2017-11-20,16:10:00,2017-11-20,22:29:00,9.1,6.316666666666666
15931150,AN02693,2017-11-19,13:23:00,2017-11-20,08:11:00,7.4,18.8
15923169,AN04909,2017-11-19,15:16:00,2017-11-20,07:15:00,6.1,15.983333333333333
15918583,AN11808,2017-11-19,10:29:00,2017-11-19,14:02:00,2.6,3.55
15958455,AN14812,2017-11-19,22:34:00,2017-11-19,23:52:00,5.7,1.3
15918933,AN09842,2017-11-19,00:16:00,2017-11-19,10:55:00,9,10.65
2892798,AN23993,2017-11-19,14:43:14,2017-11-20,07:47:14,17.7,17.066666666666666
2893416,AN21950,2017-11-19,16:19:16,2017-11-20,12:54:16,2.6,20.583333333333332
2893908,AN24387,2017-11-19,17:53:17,2017-11-20,09:37:17,0.5,15.733333333333333
